productId,baseName,variantName,description,category,basePrice
OIQ-2084,DIETHYL MALONATE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,900
OIQ-2085,DIETHYL MALONATE 98% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,4100
OIQ-2086,DIETHYL MALONATE 99% AR 500 ml,,,Lab Chem and Reagents,1000
OIQ-2087,DIETHYL MALONATE 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,4400
OIQ-2088,"N,N-DIETHYL-P-PHENYLENE DIAMINE SULPHATE 99% AR 100 gm",,,Lab Chem and Reagents,5800
OIQ-2089,"N,N-DIETHYL-P-PHENYLENE DIAMINE SULPHATE 99% AR 250 gm",,,Lab Chem and Reagents,13000
OIQ-2090,DIETHYL PHTHALATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,600
OIQ-2091,DIETHYL PHTHALATE 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,2500
OIQ-2092,DIGITONIN 99% AR 1 gm,,,Lab Chem and Reagents,31000
OIQ-2093,DIGLYME 99% (Dimethyl Digol) 500 ml,,,Lab Chem and Reagents,1700
OIQ-2094,DIGLYME 99% (Dimethyl Digol) 2.5  Ltr.,,,Lab Chem and Reagents,8000
OIQ-2095,"2,4 DIHYDROXY ACETOPHENONE 98% 100 gm",,,Lab Chem and Reagents,2600
OIQ-2096,"2,4 DIHYDROXY ACETOPHENONE 98% 500 gm",,,Lab Chem and Reagents,12400
OIQ-2097,"1,4-DIIODOBENZENE 98% 5 gm",,,Lab Chem and Reagents,1300
OIQ-2098,"1,4-DIIODOBENZENE 98% 25 gm",,,Lab Chem and Reagents,4600
OIQ-2099,DIISOPROPYL ETHER 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1100
OIQ-2100,DIISOPROPYL ETHER 98% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,4800
OIQ-2101,DI-ISO-PROPYL ETHER 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,4600
OIQ-2102,DI-ISO-PROPYL ETHER 98% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,1960
OIQ-2103,DI-ISO-PROPYL ETHER 99% AR 500 ml,,,Lab Chem and Reagents,580
OIQ-2104,DI-ISO-PROPYL ETHER 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,2200
OIQ-2105,DIMEDONE 99.5% AR 10 gm,,,Lab Chem and Reagents,750
OIQ-2106,DIMEDONE 99.5% AR 25 gm,,,Lab Chem and Reagents,1100
OIQ-2107,DIMEDONE 99.5% AR 100 gm,,,Lab Chem and Reagents,3000
OIQ-2108,DIMEDONE REAGENT (Reagent for aldehydes) 100 ml,,,Lab Chem and Reagents,1600
OIQ-2109,DIMETHYLAMINE SOLUTION 40% (For synthesis) 500 ml,,,Lab Chem and Reagents,350
OIQ-2110,DIMETHYLAMINE SOLUTION 40% (For synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,1200
OIQ-2111,p-DIMETHYL AMINO BENZALDEHYDE 98% 100 gm,,,Lab Chem and Reagents,1400
OIQ-2112,p-DIMETHYL AMINO BENZALDEHYDE 98% 500 gm,,,Lab Chem and Reagents,6500
OIQ-2113,p-DIMETHYL AMINO BENZALDEHYDE 99% AR 100 gm,,,Lab Chem and Reagents,1560
OIQ-2114,p-DIMETHYL AMINO BENZALDEHYDE 99% AR 500 gm,,,Lab Chem and Reagents,7200
OIQ-2115,p-DIMETHYL AMINO BENZYLIDINE RHODANINE AR 5 gm,,,Lab Chem and Reagents,1600
OIQ-2116,p-DIMETHYL AMINO BENZYLIDINE RHODANINE AR 25 gm,,,Lab Chem and Reagents,6700
OIQ-2117,p-DIMETHYL AMINO CINNAMALDEHYDE AR 5 gm,,,Lab Chem and Reagents,3500
OIQ-2118,p-DIMETHYL AMINO CINNAMALDEHYDE AR 10 gm,,,Lab Chem and Reagents,5900
OIQ-2119,4-(DIMETHYLAMINO) PYRIDINE 99% 25 gm,,,Lab Chem and Reagents,400
OIQ-2120,4-(DIMETHYLAMINO) PYRIDINE 99% 100 gm,,,Lab Chem and Reagents,1500
OIQ-2121,"N,N-DIMETHYL ANILINE 99% (For Synthesis) 500 ml",,,Lab Chem and Reagents,800
OIQ-2122,"N,N-DIMETHYL ANILINE 99% (For Synthesis) 2.5  Ltr.",,,Lab Chem and Reagents,3800
OIQ-2123,"N,N-DIMETHYL ANILINE 99.5% AR 500 ml",,,Lab Chem and Reagents,900
OIQ-2124,"N,N-DIMETHYL ANILINE 99.5% AR 2.5  Ltr.",,,Lab Chem and Reagents,4000
OIQ-2125,"N,N-DIMETHYL FORMAMIDE 99% (For Synthesis) 500 ml",,,Lab Chem and Reagents,600
OIQ-2126,"N,N-DIMETHYL FORMAMIDE 99% (For Synthesis) 2.5  Ltr.",,,Lab Chem and Reagents,2500
OIQ-2127,"N,N-DIMETHYL FORMAMIDE 99.8% AR 500 ml",,,Lab Chem and Reagents,630
OIQ-2128,"N,N-DIMETHYL FORMAMIDE 99.8% AR 2.5  Ltr.",,,Lab Chem and Reagents,2700
OIQ-2129,"N,N-DIMETHYLFORMAMIDE 99.7% For HPLC & UV SPECTROSCOPY (DMF; Dimethylformamide) 1LTR",,,Lab Chem and Reagents,1600
OIQ-2130,DIMETHYL GLYOXIME 98% Extra Pure 100 gm,,,Lab Chem and Reagents,640
OIQ-2131,DIMETHYL GLYOXIME 98% Extra Pure 500 gm,,,Lab Chem and Reagents,2800
OIQ-2132,DIMETHYL GLYOXIME 99% AR 100 gm,,,Lab Chem and Reagents,720
OIQ-2133,DIMETHYL GLYOXIME 99% AR 500 gm,,,Lab Chem and Reagents,3000
OIQ-2134,"N,N-DIMETHYL-p-PHENYLENEDIAMINE DIHYDROCHLORIDE 99.5% AR 10 gm",,,Lab Chem and Reagents,1500
OIQ-2135,"N,N-DIMETHYL-p-PHENYLENEDIAMINE DIHYDROCHLORIDE 99.5% AR 25 gm",,,Lab Chem and Reagents,3100
OIQ-2136,"N,N-DIMETHYL-p-PHENYLENEDIAMINE DIHYDROCHLORIDE 99.5% AR 100 gm",,,Lab Chem and Reagents,10650
OIQ-2137,"N,N-DIMETHYL-p-PHENYLENEDIAMINE OXALATE AR 1 gm",,,Lab Chem and Reagents,650
OIQ-2138,"N,N-DIMETHYL-p-PHENYLENEDIAMINE OXALATE AR 5 gm",,,Lab Chem and Reagents,2300
OIQ-2139,"N,N-DIMETHYL-p-PHENYLENE DIAMINE SULPHATE 5 gm",,,Lab Chem and Reagents,2300
OIQ-2140,"N,N-DIMETHYL-p-PHENYLENE DIAMINE SULPHATE 25 gm",,,Lab Chem and Reagents,8700
OIQ-2141,DIMETHYL PHTHALATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,540
OIQ-2142,DIMETHYL PHTHALATE 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,2200
OIQ-2143,DIMETHYL POPOP 99% (Scintillation Grade) 1 gm,,,Lab Chem and Reagents,1800
OIQ-2144,DIMETHYL POPOP 99% (Scintillation Grade) 5 gm,,,Lab Chem and Reagents,6000
OIQ-2145,DIMETHYL SULPHOXIDE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1900
OIQ-2146,DIMETHYL SULPHOXIDE 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,7500
OIQ-2147,DIMETHYL SULPHOXIDE 99% AR 500 ml,,,Lab Chem and Reagents,2100
OIQ-2148,DIMETHYL SULPHOXIDE 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,8100
OIQ-2149,DIMETHYL SULPHOXIDE 99.7% HPLC 1  Ltr.,,,Lab Chem and Reagents,4000
OIQ-2150,"N,N-DIMETHYL UREA 95% (For Synthesis) 500 gm",,,Lab Chem and Reagents,650
OIQ-2151,DIMETHYL YELLOW (pH INDICATOR) (C.I.NO. 11020) 25 gm,,,Lab Chem and Reagents,200
OIQ-2152,DIMETHYL YELLOW (pH INDICATOR) (C.I.NO. 11020) 100 gm,,,Lab Chem and Reagents,480
OIQ-2153,DIMETHYL YELLOW indicator solution 125ml,,,Lab Chem and Reagents,200
OIQ-2154,DIMETHYL YELLOW indicator solution 500 ml,,,Lab Chem and Reagents,450
OIQ-2155,DIMIDIUM BROMIDE 98% (For Synthesis) 100 mg,,,Lab Chem and Reagents,780
OIQ-2156,DIMIDIUM BROMIDE 98% (For Synthesis) 1 gm,,,Lab Chem and Reagents,6000
OIQ-2157,"2,4-DINITRO ANILINE 98% (For Synthesis) 250 gm",,,Lab Chem and Reagents,1250
OIQ-2158,meta-DINITROBENZENE 98% (For Synthesis) 500 gm,,,Lab Chem and Reagents,1500
OIQ-2159,meta-DINITROBENZENE 99% AR 100 gm,,,Lab Chem and Reagents,700
OIQ-2160,"3,5-DINITROBENZOIC ACID 98% (For Synthesis) 100 gm",,,Lab Chem and Reagents,800
OIQ-2161,"3,5-DINITROBENZOIC ACID 98% (For Synthesis) 500 gm",,,Lab Chem and Reagents,3000
OIQ-2162,"3,5-DINITROBENZOIC ACID 99% AR 100 gm",,,Lab Chem and Reagents,900
OIQ-2163,"3,5-DINITROBENZOIC ACID 99% AR 500 gm",,,Lab Chem and Reagents,3200
OIQ-2164,"2,4- DINITRO CHLOROBENZENE 98% 500 gm",,,Lab Chem and Reagents,700
OIQ-2165,"2,4- DINITRO CHLOROBENZENE 99% AR 25 gm",,,Lab Chem and Reagents,200
OIQ-2166,"2,4- DINITRO CHLOROBENZENE 99% AR 100 gm",,,Lab Chem and Reagents,600
OIQ-2167,"2,4-DINITROPHENOL INDICATOR 99% AR 25 gm",,,Lab Chem and Reagents,400
OIQ-2168,"2,4-DINITROPHENOL INDICATOR 99% AR 100 gm",,,Lab Chem and Reagents,1300
OIQ-2169,"2,4-DINITROPHENYL HYDRAZINE 98% 25 gm",,,Lab Chem and Reagents,200
OIQ-2170,"2,4-DINITROPHENYL HYDRAZINE 98% 100 gm",,,Lab Chem and Reagents,640
OIQ-2171,"2,4-DINITROPHENYL HYDRAZINE 98% 500 gm",,,Lab Chem and Reagents,3000
OIQ-2172,"2,4-DINITROPHENYL HYDRAZINE 99% AR 25 gm",,,Lab Chem and Reagents,240
OIQ-2173,"2,4-DINITROPHENYL HYDRAZINE 99% AR 100 gm",,,Lab Chem and Reagents,750
OIQ-2174,"3,5-DINITROSALICYLIC ACID 97% 25 gm",,,Lab Chem and Reagents,500
OIQ-2175,"3,5-DINITROSALICYLIC ACID 97% 100 gm",,,Lab Chem and Reagents,1950
OIQ-2176,"3,5-DINITROSALICYLIC ACID 97% 500 gm",,,Lab Chem and Reagents,8000
OIQ-2177,"3,5-DINITROSALICYLIC ACID AR 98% 25 gm",,,Lab Chem and Reagents,700
OIQ-2178,"3,5-DINITROSALICYLIC ACID AR 98% 100 gm",,,Lab Chem and Reagents,2400
OIQ-2179,"3,5-DINITROSALICYLIC ACID AR 98% 500 gm",,,Lab Chem and Reagents,8400
OIQ-2180,"DIOCTYL SODIUM SULPHOSUCCINATE 98% Extra Pure (DOSS, Manoxal OT) 500 gm",,,Lab Chem and Reagents,1500
OIQ-2181,DODECANE-1-SULPHONIC ACID SODIUM SALT 98% For HPLC (Sodium 1-dodecanesulphonate) 25 gm,,,Lab Chem and Reagents,1600
OIQ-2182,DODECANE-1-SULPHONIC ACID SODIUM SALT 98% For HPLC (Sodium 1-dodecanesulphonate) 100 gm,,,Lab Chem and Reagents,5900
OIQ-2183,"1,4-DIOXANE 99% (For Synthesis) 500 ml",,,Lab Chem and Reagents,800
OIQ-2184,"1,4-DIOXANE 99% (For Synthesis) 2.5  Ltr.",,,Lab Chem and Reagents,3000
OIQ-2185,"1,4-DIOXANE 99.5% AR 500 ml",,,Lab Chem and Reagents,850
OIQ-2186,"1,4-DIOXANE 99.5% AR 2.5  Ltr.",,,Lab Chem and Reagents,3200
OIQ-2187,"1,4-DIOXANE 99.8% HPLC 1  Ltr.",,,Lab Chem and Reagents,2550
OIQ-2188,DIPHENYL (For Synthesis) 100 gm,,,Lab Chem and Reagents,420
OIQ-2189,DIPHENYL (For Synthesis) 500 gm,,,Lab Chem and Reagents,1200
OIQ-2190,DIPHENYLAMINE 98% (For Synthesis) 100 gm,,,Lab Chem and Reagents,300
OIQ-2191,DIPHENYLAMINE 98% (For Synthesis) 500 gm,,,Lab Chem and Reagents,1050
OIQ-2192,DIPHENYLAMINE 99% AR 100 gm,,,Lab Chem and Reagents,350
OIQ-2193,DIPHENYLAMINE 99% AR 500 gm,,,Lab Chem and Reagents,1150
OIQ-2194,DIPHENYLAMINE SOLUTION 100 ml,,,Lab Chem and Reagents,400
OIQ-2195,DIPHENYLAMINE SOLUTION 500 ml,,,Lab Chem and Reagents,1200
OIQ-2196,"N,N-DIPHENYL BENZIDINE 98% AR 5 gm",,,Lab Chem and Reagents,3100
OIQ-2197,DIPHENYL CARBAZIDE (For Synthesis) 25 gm,,,Lab Chem and Reagents,1350
OIQ-2198,DIPHENYL CARBAZIDE (For Synthesis) 100 gm,,,Lab Chem and Reagents,4300
OIQ-2199,DIPHENYL CARBAZIDE 98% AR 10 gm,,,Lab Chem and Reagents,950
OIQ-2200,DIPHENYL CARBAZIDE 98% AR 25 gm,,,Lab Chem and Reagents,1900
OIQ-2201,DIPHENYL CARBAZIDE SOLUTION 100 ml,,,Lab Chem and Reagents,850
OIQ-2202,DIPHENYL CARBAZONE AR 5 gm,,,Lab Chem and Reagents,600
OIQ-2203,DIPHENYL CARBAZONE AR 25 gm,,,Lab Chem and Reagents,2450
OIQ-2204,DIPHENYL CARBAZONE AR 100 gm,,,Lab Chem and Reagents,9000
OIQ-2205,DIPHENYL CARBAZONE SOLUTION 100 ml,,,Lab Chem and Reagents,850
OIQ-2206,DIPHENYL CARBINOL 98% (For Synthesis) 100 gm,,,Lab Chem and Reagents,550
OIQ-2207,DIPHENYL CARBINOL 98% (For Synthesis) 500 gm,,,Lab Chem and Reagents,2150
OIQ-2208,"2,2-DIPHENYL-1-PICRYLHYDRAZYL 98% 250 mg",,,Lab Chem and Reagents,5500
OIQ-2209,"2,2-DIPHENYL-1-PICRYLHYDRAZYL 98% 1 gm",,,Lab Chem and Reagents,7000
OIQ-2210,"2,2'-DIPYRIDYL 99.5% AR 5 gm",,,Lab Chem and Reagents,700
OIQ-2211,"2,2'-DIPYRIDYL 99.5% AR 25 gm",,,Lab Chem and Reagents,3000
OIQ-2212,DISODIUM PHENYL PHOSPHATE Dihydrate 95% AR 10 gm,,,Lab Chem and Reagents,1200
OIQ-2213,DISODIUM PHENYL PHOSPHATE Dihydrate 95% AR 25 gm,,,Lab Chem and Reagents,2100
OIQ-2214,DISODIUM PHENYL PHOSPHATE Dihydrate 95% AR 100 gm,,,Lab Chem and Reagents,7000
OIQ-2215,DISTILLED WATER (Deionised Water) 500 ml,,,Lab Chem and Reagents,100
OIQ-2216,DISTILLED WATER (Deionised Water) 5  Ltr.,,,Lab Chem and Reagents,520
OIQ-2217,DITHIOERYTHRITOL 98% (For Synthesis) 1 gm,,,Lab Chem and Reagents,1200
OIQ-2218,DITHIOERYTHRITOL 98% (For Synthesis) 5 gm,,,Lab Chem and Reagents,4800
OIQ-2219,DITHIOOXAMIDE 98% AR 5 gm,,,Lab Chem and Reagents,4100
OIQ-2220,DITHIOOXAMIDE 98% AR 10 gm,,,Lab Chem and Reagents,7500
OIQ-2221,DITHIOOXAMIDE SOLUTION 50 ml,,,Lab Chem and Reagents,2200
OIQ-2222,DITHIOTHREITOL (D.T.T.) 99% (Extra Pure) 1 gm,,,Lab Chem and Reagents,700
OIQ-2223,DITHIOTHREITOL (D.T.T.) 99% (Extra Pure) 5 gm,,,Lab Chem and Reagents,2800
OIQ-2224,DITHIOTHREITOL (D.T.T.) 99% (Extra Pure) 25 gm,,,Lab Chem and Reagents,12000
OIQ-2225,DITHIZONE 85% (Extra Pure) 5 gm,,,Lab Chem and Reagents,800
OIQ-2226,DITHIZONE 85% (Extra Pure) 25 gm,,,Lab Chem and Reagents,3500
OIQ-2227,DITHIZONE 98% AR 5 gm,,,Lab Chem and Reagents,900
OIQ-2228,DITHIZONE 98% AR 25 gm,,,Lab Chem and Reagents,4200
OIQ-2229,DITHIZONE REAGENT 100 ml,,,Lab Chem and Reagents,850
OIQ-2230,DODECYL BENZENE SULPHONIC ACID SODIUM SALT 80% Purified 500 ml,,,Lab Chem and Reagents,1400
OIQ-2231,DL-DOPA 99% (For Biochemistry) 1 gm,,,Lab Chem and Reagents,330
OIQ-2232,DL-DOPA 99% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,1050
OIQ-2233,DL-DOPA 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,4200
OIQ-2234,DL-DOPA 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,12500
OIQ-2235,L-DOPA 99+% (For Biochemistry) 5 gm,,,Lab Chem and Reagents,850
OIQ-2236,L-DOPA 99+% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,4100
OIQ-2237,L-DOPA 99+% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,14000
OIQ-2238,D.P.X. MOUNTANT (For Microscopy) 250 ml,,,Lab Chem and Reagents,450
OIQ-2239,D.P.X. MOUNTANT (For Microscopy) 500 ml,,,Lab Chem and Reagents,820
OIQ-2240,DRAGENDORFF'S REAGENT 125 ml,,,Lab Chem and Reagents,1500
OIQ-2241,DRAGENDORFF'S REAGENT 500 ml,,,Lab Chem and Reagents,4600
OIQ-2242,DULCITOL (For Microbiology) 25 gm,,,Lab Chem and Reagents,900
OIQ-2243,DULCITOL (For Microbiology) 100 gm,,,Lab Chem and Reagents,3200
OIQ-2244,DYSPROSIUM OXIDE 99.9% AR 5 gm,,,Lab Chem and Reagents,1400
OIQ-2245,DYSPROSIUM OXIDE 99.9% AR 25 gm,,,Lab Chem and Reagents,6000
OIQ-2246,EGG ALBUMIN POWDER 250 gm,,,Lab Chem and Reagents,1600
OIQ-2247,EGG ALBUMIN POWDER 500 gm,,,Lab Chem and Reagents,2500
OIQ-2248,E.G.T.A. 99% AR (For Complexometory) 10 gm,,,Lab Chem and Reagents,2100
OIQ-2249,E.G.T.A. 99% AR (For Complexometory) 25 gm,,,Lab Chem and Reagents,4300
OIQ-2250,EHRLICH'S A REAGENT 125 ml,,,Lab Chem and Reagents,140
OIQ-2251,EHRLICH'S A REAGENT 500 ml,,,Lab Chem and Reagents,420
OIQ-2252,EHRLICH'S B REAGENT 125 ml,,,Lab Chem and Reagents,170
OIQ-2253,EHRLICH'S B REAGENT 500 ml,,,Lab Chem and Reagents,500
OIQ-2254,EMULSIFYING WAX Extra Pure 500 gm,,,Lab Chem and Reagents,900
OIQ-2255,EOSIN BLUE (For Microscopy) (C.I.NO.45400) 25 gm,,,Lab Chem and Reagents,700
OIQ-2256,EOSIN BLUE (For Microscopy) (C.I.NO.45400) 100 gm,,,Lab Chem and Reagents,2550
OIQ-2257,EOSIN BLUE STAINING SOLUTION 2% W/V 125 ml,,,Lab Chem and Reagents,170
OIQ-2258,EOSIN BLUE STAINING SOLUTION 2% W/V 500 ml,,,Lab Chem and Reagents,500
OIQ-2259,EOSIN SPIRIT SOLUBLE (For Microscopy) 25 gm,,,Lab Chem and Reagents,600
OIQ-2260,EOSIN SPIRIT SOLUBLE (For Microscopy) 100 gm,,,Lab Chem and Reagents,1900
OIQ-2261,EOSIN YELLOW WATER SOLUBLE (For Microscopy) 25 gm,,,Lab Chem and Reagents,360
OIQ-2262,EOSIN YELLOW WATER SOLUBLE (For Microscopy) 100 gm,,,Lab Chem and Reagents,1000
OIQ-2263,EOSIN YELLOW WATER SOLUBLE (For Microscopy) 500 gm,,,Lab Chem and Reagents,4400
OIQ-2264,EOSIN YELLOW 0.5% AQUEOUS SOLUTION 125 ml,,,Lab Chem and Reagents,160
OIQ-2265,EOSIN YELLOW 0.5% AQUEOUS SOLUTION 500 ml,,,Lab Chem and Reagents,400
OIQ-2266,EOSIN YELLOW STAINING SOLUTION 2% W/V 125 ml,,,Lab Chem and Reagents,160
OIQ-2267,EOSIN YELLOW STAINING SOLUTION 2% W/V 500 ml,,,Lab Chem and Reagents,400
OIQ-2268,EPICHLOROHYDRIN 98.5% (For Synthesis) 500 ml,,,Lab Chem and Reagents,850
OIQ-2269,EPICHLOROHYDRIN 98.5% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,3400
OIQ-2270,EPICHLOROHYDRIN 99% AR 500 ml,,,Lab Chem and Reagents,950
OIQ-2271,EPICHLOROHYDRIN 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,3600
OIQ-2272,ERIOCHROME BLACK T (C.I.NO.14645) 25 gm,,,Lab Chem and Reagents,360
OIQ-2273,ERIOCHROME BLACK T (C.I.NO.14645) 100 gm,,,Lab Chem and Reagents,900
OIQ-2274,ERIOCHROME BLACK T (C.I.NO.14645) 1 kg,,,Lab Chem and Reagents,7500
OIQ-2275,ERIOCHROME BLACK T AR (C.I.NO.14645) 25 gm,,,Lab Chem and Reagents,420
OIQ-2276,ERIOCHROME BLACK T AR (C.I.NO.14645) 100 gm,,,Lab Chem and Reagents,1060
OIQ-2277,ERIOCHROME BLACK T Indicator Solution 125 ml,,,Lab Chem and Reagents,240
OIQ-2278,ERIOCHROME BLACK T Indicator Solution 500 ml,,,Lab Chem and Reagents,650
OIQ-2279,ERIOCHROME BLUE BLACK R (C.I.NO. 15705) 5 gm,,,Lab Chem and Reagents,300
OIQ-2280,ERIOCHROME BLUE BLACK R (C.I.NO. 15705) 25 gm,,,Lab Chem and Reagents,860
OIQ-2281,ERIOCHROME BLUE BLACK R (C.I.NO. 15705) 100 gm,,,Lab Chem and Reagents,2900
OIQ-2282,ERIOCHROME CYANINE R AR (C.I.NO.43820) 10 gm,,,Lab Chem and Reagents,900
OIQ-2283,ERIOCHROME CYANINE R AR (C.I.NO.43820) 25 gm,,,Lab Chem and Reagents,1900
OIQ-2284,ERIOGLAUCINE (C.I.NO.42090) 5 gm,,,Lab Chem and Reagents,350
OIQ-2285,ERIOGLAUCINE (C.I.NO.42090) 25 gm,,,Lab Chem and Reagents,1300
OIQ-2286,ERYTHROSINE B (For Microscopy) (C.I.NO.45430) 25 gm,,,Lab Chem and Reagents,880
OIQ-2287,ERYTHROSINE B (For Microscopy) (C.I.NO.45430) 100 gm,,,Lab Chem and Reagents,3200
OIQ-2288,ESBACH'S REAGENT 125 ml,,,Lab Chem and Reagents,125
OIQ-2289,ESBACH'S REAGENT 500 ml,,,Lab Chem and Reagents,380
OIQ-2290,ESCHKA'S MIXTURE 38% AR 50 gm,,,Lab Chem and Reagents,3000
OIQ-2291,ESCHKA'S MIXTURE 38% AR 100 gm,,,Lab Chem and Reagents,5200
OIQ-2292,ESCHKA'S MIXTURE 38% AR 250 gm,,,Lab Chem and Reagents,10000
OIQ-2293,ESCULIN 98% Extra Pure 5 gm,,,Lab Chem and Reagents,3400
OIQ-2294,ESCULIN 98% Extra Pure 25 gm,,,Lab Chem and Reagents,16800
OIQ-2295,ETHANOLAMINE (Mono) 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,550
OIQ-2296,ETHANOLAMINE (Mono) 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,2600
OIQ-2297,ETHANOLAMINE (Mono) 99% AR 500 ml,,,Lab Chem and Reagents,640
OIQ-2298,ETHANOLAMINE (Mono) 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,2850
OIQ-2299,ETHANOLAMINE HYDROCHLORIDE 99% Extra Pure (2-Aminoethanol hydrochloride) 500 gm,,,Lab Chem and Reagents,2100
OIQ-2300,ETHIDIUM BROMIDE 98% AR 1 gm,,,Lab Chem and Reagents,700
OIQ-2301,ETHIDIUM BROMIDE 98% AR 5 gm,,,Lab Chem and Reagents,2700
OIQ-2302,ETHIDIUM BROMIDE 98% AR 25 gm,,,Lab Chem and Reagents,8300
OIQ-2303,ETHIDIUM BROMIDE 1% SOLUTION IN H2O 50 ml,,,Lab Chem and Reagents,1800
OIQ-2304,ETHYL ACETATE 99.5% Extra Pure 500 ml,,,Lab Chem and Reagents,450
OIQ-2305,ETHYL ACETATE 99.5% Extra Pure 2.5  Ltr.,,,Lab Chem and Reagents,1400
OIQ-2306,ETHYL ACETATE 99.5% AR 500 ml,,,Lab Chem and Reagents,500
OIQ-2307,ETHYL ACETATE 99.5% AR 2.5  Ltr.,,,Lab Chem and Reagents,1660
OIQ-2308,ETHYL ACETATE 99.8% HPLC 1  Ltr.,,,Lab Chem and Reagents,1000
OIQ-2309,ETHYL ACETATE 99.8% HPLC 2.5  Ltr.,,,Lab Chem and Reagents,2200
OIQ-2310,ETHYL ACETOACETATE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1260
OIQ-2311,ETHYL ACETOACETATE 98% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,4500
OIQ-2312,ETHYL ACRYLATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,900
OIQ-2313,ETHYL ACRYLATE 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,3400
OIQ-2314,ETHYLAMINE SOLUTION 70% (For Synthesis) 500 ml,,,Lab Chem and Reagents,500
OIQ-2315,ETHYLAMINE SOLUTION 70% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,2100
OIQ-2316,ETHYL BENZENE 99% For Synthesis (Phenylethane) 500 ml,,,Lab Chem and Reagents,900
OIQ-2317,ETHYL BENZENE 99% For Synthesis (Phenylethane) 2.5LTR,,,Lab Chem and Reagents,3900
OIQ-2318,ETHYL BENZOATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1100
OIQ-2319,ETHYL BENZOATE 99% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,5000
OIQ-2320,ETHYL BROMIDE 99% (For Synthesis) 250 ml,,,Lab Chem and Reagents,1250
OIQ-2321,ETHYL BROMIDE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,2300
OIQ-2322,ETHYL CELLOSOLVE 99% Extra Pure 500 ml,,,Lab Chem and Reagents,500
OIQ-2323,ETHYL CELLOSOLVE 99% Extra Pure 2.5  Ltr.,,,Lab Chem and Reagents,2200
OIQ-2324,ETHYL CELLOSOLVE 99.5% AR 500 ml,,,Lab Chem and Reagents,650
OIQ-2325,ETHYL CELLOSOLVE 99.5% AR 2.5  Ltr.,,,Lab Chem and Reagents,2400
OIQ-2326,ETHYL CELLULOSE 18-22 (cPS) 100 gm,,,Lab Chem and Reagents,2000
OIQ-2327,ETHYL CELLULOSE 18-22 (cPS) 250 gm,,,Lab Chem and Reagents,3500
OIQ-2328,ETHYL CELLULOSE 18-22 (cPS) 500 gm,,,Lab Chem and Reagents,6600
OIQ-2329,ETHYLENE CHLORIDE 98% Extra Pure 500 ml,,,Lab Chem and Reagents,440
OIQ-2330,ETHYLENE CHLORIDE 98% Extra Pure 2.5  Ltr.,,,Lab Chem and Reagents,1500
OIQ-2331,ETHYLENE CHLORIDE 99% AR 500 ml,,,Lab Chem and Reagents,500
OIQ-2332,ETHYLENE CHLORIDE 99% AR 2.5  Ltr.,,,Lab Chem and Reagents,1700
OIQ-2333,ETHYLENEDIAMINE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1200
OIQ-2334,ETHYLENEDIAMINE 98% (For Synthesis) 2.5  Ltr.,,,Lab Chem and Reagents,5000
OIQ-2335,ETHYLENEDIAMINE TETRA ACETIC ACID 98% Extra Pure (EDTA Plain) 100 gm,,,Lab Chem and Reagents,350
OIQ-2336,ETHYLENEDIAMINE TETRA ACETIC ACID 98% Extra Pure (EDTA Plain) 500 gm,,,Lab Chem and Reagents,1100
